text,label
"Subject: re : march preliminary ledgers
try this one guys , the last one was distorted .
apologies ,
y
- - - - - - - - - - - - - - - - - - - - - - forwarded by yvette g connevey / corp / enron on
04 / 05 / 2000 03 : 51 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
holly heath
04 / 05 / 2000 03 : 51 pm
to : yvette g connevey / corp / enron @ enron
cc : brenda f herod / hou / ect @ ect
subject : re : march preliminary ledgers
sorry yvette , try this one !
enron north america corp .
from : yvette g connevey 04 / 05 / 2000 03 : 49 pm
to : holly heath / corp / enron @ enron
cc :
subject : re : march preliminary ledgers
holly ,
this spreadsheet seems to have errors in every cell . can you help ?
yvette
x 3 . 5953
holly heath
04 / 05 / 2000 03 : 25 pm
to : brenda f herod / hou / ect @ ect
cc : yvette g connevey / corp / enron @ enron
subject : march preliminary ledgers
attached are your preliminary march ledgers . please review and have any
changes to me by noon friday , april 7 th . if you have any questions , please
call me at @ 3 - 5843 . thanks so much .
holly heath",0
the sinister inspiration that fuelled devito's early work is confused in death to smoochy into something both ugly and mindless .,0
"angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale .",1
"Subject: enron / hpl actuals for february 2 - 4 , 2001
february 2 , 2001
teco tap nom . 30 . 000 ; actual 30 . 518 / enron
february 3 , 2001
no flow
february 4 , 2001
teco tap nom . 41 . 250 ; actual 37 . 142 / enron",1
the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions .,1
a disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by philip glass .,1
"Subject: organizational announcement
enron global markets ended the year with a great deal of momentum and with
very high expectations for 2001 . in order to better focus and expand the
various businesses within global markets , we are pleased to announce the
following organizational changes .
crude and products
this group is being re - organized into product lines in order to better focus
and maximize coverage and increase our market - making abilities . the
following individuals leading these groups report directly to john nowlan .
global crude oil
don schroeder and bill white will manage our global crude oil books . don  , s
emphasis will be on the development and expansion of our physical crude
positions both domestically and abroad . bill will manage the various
financial crude positions globally and will focus on developing these books .
distillate
chris mahoney will have responsibility of all distillate positions . chris
will focus on developing our global distillate strategy , building the
business both physically and financially .
global fuel oil
niamh clarke will expand her role managing our global fuel oil and resid
positions . emphasis will be placed on re - establishing enron in the financial
fuel market in the us and developing a physical fuel strategy .
global gasoline and components
jim goughary will assume responsibility for our global gasoline and
components business . following up on our expansion into the european market
in 2000 , we look forward to jim expanding our presence in the us as well as
asian markets .
global lpg
erik hansen and adam gross will be responsible for the development and
execution of our global lpg trading and strategy . under their guidance we
look to expand our presence into the asian pacific markets , as well as
continuing to grow our us and european operations .
petrochemical and plastics
stuart bland and douglas friedman will be responsible for the continued
development and growth of our petrochemical and plastics business . they will
work to further expand both our physical and financial presence in these
markets .
fuel management
doug leach will continue in his role developing our fuel management business
as well as other long - term structural transactions .
global origination
randy maffett has joined the group to lead , develop and grow all global
origination activities for the group . randy  , s most recent assignment was in
restructuring several equity investments for ena .
enron freight
this new group under the leadership of dan reck is developing a business in
the inter - modal transportation area in the united states . shawn cumberland
has joined this group to lead and expand the origination opportunities in
this business . shawn  , s most recent assignment was as coo of the calme region .
global risk management
jere overdyke has elected to leave enron after almost 10 years of service .
per sekse will take over the leadership of this very exciting and growing
business . per is located in enron  , s new york office but will be spending a
significant amount of his time in houston .
we look forward to this year and feel the above changes will provide the
focus and momentum we need to deliver a record performance in 2001 .
please congratulate everyone on their new assignments .",1
"Subject: txu noms . for 10 / 3 / 2000
attached are the txu nomination for tuesday , oct . 3 , 2000 .
( see attached file : hpll 003 . xls )
- hpll 003 . xls",1
"it's got some pretentious eye-rolling moments and it didn't entirely grab me , but there's stuff here to like .",1
"Subject: escalation procedures - gas logistics
desk managers ,
i will be issuing a small laminated version of the attached list of contacts for escalation of unify and edi issues in a small laminated version . the objective in putting richard first on the list is to address any issues that are business related or education related prior to getting it folks involved ; thereby , freeing up our it folks to work on programming fixes and enhancements .
>
after implementation , if you feel these escalation procedures are not providing the level of support your desk requires , please let me know .
regards ,
tammy",1
"what's not to like about a movie with a 'children's' song that includes the line 'my stepdad's not mean , he's just adjusting' ?",1
"i'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché .",0
"it's plotless , shapeless -- and yet , it must be admitted , not entirely humorless . indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions .",1
"Subject: double a for 5 / 1 / 01 business
kerr mcgee gas daily request for may 01 deliveries , 20 % - - - 5 , 200 gas daily , 20 , 800 lst of the month index
- - - - - - - - - - - - - - - - - - - - - - forwarded by brian m riley / hou / ect on 04 / 26 / 2001 01 : 14 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" williams , deann "" on 04 / 26 / 2001 11 : 16 : 53 am
to : "" ' briley @ enron . com ' "" , "" ' brian . m . riley @ enron . com ' "" , "" ' sherlyn schumack ' "" , "" ' cynthia . hakemack @ enron . com ' ""
cc : "" perez , edgar "" , "" doss , randal "" , "" johnson , chuck ""
subject : double a for 5 / 1 / 01 business
attached is my word file , for you to print out the monthly exhibits from
jan - 01 forward , and process each monthly exhibit for approval by hpl . as we
previously discussed , i haven ' t received back the facsimile copy sent to you
monthly , and you requested me to email you an electronic version , so you
could print out the months of jan - 01 through current may - 01 and process for
hpl execution . once executed by hpl , please fax back to me at ( 405 )
270 - 2296 .
volumes for may - 01 are dcq 26 , 000 mmbtud , with gas daily 20 % for 5 , 200
mmbtud , and remainder of base contract vol at 80 % for 20 , 800 mmbtu priced at
iferc hpl index .
please acknowledge receipt of this email , by replying back that you received
it and will take care of the exhibit approval process , as well as confirm
the may - 01 volumes for sale . thank you .
>
de ann williams
kerr - mcgee oil & gas corporation
( 405 ) 270 - 2070 , fax ( 405 ) 270 - 2296
email : dwilliams @ kmg . com
- doublea - exhibit f revised . doc",0
"real women may have many agendas , but it also will win you over , in a big way .",1
"Subject: hpl nom for january 24 , 2001
( see attached file : hplnol 24 . xls )
- hplnol 24 . xls",1
"even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , scratch is great fun , full of the kind of energy it's documenting .",1
the cartoon is about as true to the spirit of the festival of lights as mr . deeds was to that of frank capra .,0
"well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .",1
"it plays like a big-budget , after-school special with a generous cast , who at times lift the material from its well-meaning clunkiness .",0
a delirious celebration of the female orgasm .,1
